,id,who,"utt",system_response
8725,WOZ20328.json,1,"restaurant_name is a value_food restaurant in the value_area part of town . the price range is value_pricerange and the address is restaurant_address",system_response
8726,WOZ20329.json,0,"i would like to find a restaurant in the value_area part of town that serves value_food food .",INFORM_TYPE-value_area-value_food
8727,WOZ20329.json,1,"the restaurant_name is located at 290 mill road city .",system_response
8728,WOZ20329.json,0,"what is the phone number ?",ASK_INFO-phone
8729,WOZ20329.json,1,"you can reach them at restaurant_phone .",system_response
8730,WOZ20329.json,0,"thank you very much , bye",GOODBYE
8731,WOZ20329.json,1,"you are welcome , have a good day .",system_response
8732,WOZ20330.json,0,"i would like an value_pricerange restaurant in the value_area part of town , please .",INFORM_TYPE-value_pricerange-value_area
8733,WOZ20330.json,1,"do you have a preference as to food type ? i found matches for value_food , value_food , value_food , and value_food .",system_response
8734,WOZ20330.json,0,"i do not have a preference .",INFORM_TYPE
8735,WOZ20330.json,1,"the restaurant_name is an value_pricerange restaurant in the value_area part of town that serves value_food food .",system_response
8736,WOZ20330.json,0,"what is the address ?",ASK_INFO-address
8737,WOZ20330.json,1,"the address of the restaurant_name is restaurant_address .",system_response
8738,WOZ20330.json,0,"thank you and goodbye .",GOODBYE
8739,WOZ20330.json,1,"you are welcome . goodbye .",system_response
8740,WOZ20330.json,0,"bye .",GOODBYE
8741,WOZ20330.json,1,"enjoy your meal .",system_response
8742,WOZ20330.json,0,"goodbye .",GOODBYE
8743,WOZ20330.json,1,"goodbye",system_response
8744,WOZ20331.json,0,"i am looking for value_food food",INFORM_TYPE-value_food
8745,WOZ20331.json,1,"there is 1 value_food restaurant listed called restaurant_name . would you like more information for this restaurant ?",system_response
8746,WOZ20331.json,0,"yes . i need the address please .",ASK_INFO-address
8747,WOZ20331.json,1,"the address is restaurant_address .",system_response
8748,WOZ20331.json,0,"thank you , goodbye .",GOODBYE
8749,WOZ20331.json,1,"thank you . goodbye .",system_response
8750,WOZ20332.json,0,"can i get a value_food restaurant ?",INFORM_TYPE-value_food
8751,WOZ20332.json,1,"i am sorry there are no value_food restaurant -s . would you like something else ?",system_response
8752,WOZ20332.json,0,"how about value_food ?",INFORM_TYPE_CHANGE-value_food
8753,WOZ20332.json,1,"there are several value_food restaurant -s in town . would you prefer something in the value_pricerange , value_pricerange or value_pricerange price range ?",system_response
8754,WOZ20332.json,0,"i would like the phone number for a value_pricerange -ly priced value_food restaurant .",INFORM_TYPE_CHANGE-value_pricerange-value_food
8755,WOZ20332.json,1,"how about restaurant_name ? its number is restaurant_phone .",system_response
8756,WOZ20332.json,0,"thank you goodbye .",GOODBYE
8757,WOZ20332.json,1,"you are very welcome . have a good evening .",system_response
8758,WOZ20333.json,0,"i would like to find a restaurant in the value_area of town that serves value_food food",INFORM_TYPE-value_area-value_food
8759,WOZ20333.json,1,"i am sorry but there are no restaurant -s matching your criteria . would you like a different style of food ?",system_response
8760,WOZ20333.json,0,"how about value_food food ?",INFORM_TYPE_CHANGE-value_food
8761,WOZ20333.json,1,"there is restaurant_name , an value_pricerange value_food restaurnt in the value_area of town .",system_response
8762,WOZ20333.json,0,"okay . may i have the phone number and address please ?",ASK_INFO-address-phone
8763,WOZ20333.json,1,"sure , restaurant_name is located at restaurant_address . its phone number is restaurant_phone . is there anything else i can help you with ?",system_response
8764,WOZ20333.json,0,"thank you .",GOODBYE
8765,WOZ20333.json,1,"okay thank you",system_response
8766,WOZ20333.json,0,"thank you goodbye .",GOODBYE
8767,WOZ20333.json,1,"thank you goodbye",system_response
8768,WOZ20334.json,0,"i would like an value_pricerange restaurant that serves value_food food",INFORM_TYPE-value_pricerange-value_food
8769,WOZ20334.json,1,"i am sorry , there are no value_pricerange value_food restaurant -s in town . can i help you find anything else ?",system_response
8770,WOZ20334.json,0,"could you find me an value_food restaurant instead ?",INFORM_TYPE_CHANGE-value_food
8771,WOZ20334.json,1,"restaurant_name is an expinsive value_food restraunt in the value_area area of town .",system_response
8772,WOZ20334.json,0,"what is the phone number and area ?",ASK_INFO-phone
8773,WOZ20334.json,1,"the phone number for restaurant_name is restaurant_phone and is located in the value_area part of the town .",system_response
8774,WOZ20334.json,0,"thank you . goodbye !",GOODBYE
8775,WOZ20334.json,1,"goodbye",system_response
8776,WOZ20335.json,0,"i am looking for unusual food in the value_area part of town .",INFORM_TYPE-value_area
8777,WOZ20335.json,1,"what price range do you prefer ?",system_response
8778,WOZ20335.json,0,"i have no preference .",INFORM_TYPE
8779,WOZ20335.json,1,"there are no restaurant -s in the value_area part of town serving unusual type food .",system_response
8780,WOZ20335.json,0,"what about value_food food ?",INFORM_TYPE-value_food
8781,WOZ20335.json,1,"restaurant_name is an value_food restaurant in the value_area part of town and is in the value_pricerange price range .",system_response
8782,WOZ20335.json,0,"what is the phone number and postcode ?",ASK_INFO-phone-postcode
8783,WOZ20335.json,1,"the postcode for restaurant_name is restaurant_postcode and the phone number is restaurant_phone .",system_response
8784,WOZ20335.json,0,"thank you , goodbye",GOODBYE
8785,WOZ20335.json,1,"goodbye",system_response
8786,WOZ20336.json,0,"i am looking for a value_pricerange restaurant in the value_area part of town .",INFORM_TYPE-value_pricerange-value_area
8787,WOZ20336.json,1,"restaurant_name is a nice restaurant in the value_area part of town in the value_pricerange price range",system_response
8788,WOZ20336.json,0,"what is the address and phone number ?",ASK_INFO-address-phone
8789,WOZ20336.json,1,"the address of restaurant_name is restaurant_address and the phone number is restaurant_phone . may i help you with anything else today ?",system_response
8790,WOZ20336.json,0,"no , thank you , i have everything i need . thank you and goodbye !",GOODBYE
8791,WOZ20336.json,1,"thank you for using our system . goodbye",system_response
8792,WOZ20336.json,0,"goodbye .",GOODBYE
8793,WOZ20336.json,1,"goodbye .",system_response
8794,WOZ20337.json,0,"i am looking for a restaurant that is value_pricerange and in the value_area part of town .",INFORM_TYPE-value_pricerange-value_area
8795,WOZ20337.json,1,"restaurant_name is a nice restaurant in the value_area part of town . it is in the value_pricerange price range and serves value_food food .",system_response
8796,WOZ20337.json,0,"is there anything else ? and what is the address and phone number ?",ANYTHING_ELSE
8797,WOZ20337.json,1,"yes there is restaurant_name serves value_food food in the value_pricerange price range and in the value_area part of town , its address is restaurant_address and the phone number is restaurant_phone .",system_response
8798,WOZ20337.json,0,"no that is all . thank you !",GOODBYE
8799,WOZ20337.json,1,"have a nice day !",system_response
8800,WOZ20338.json,0,"i want a value_pricerange restaurant in the value_area part of town . i need its address and phone number please",ASK_INFO-address-phone
8801,WOZ20338.json,1,"restaurant_name serves value_pricerange value_food in the value_area area . it is located at restaurant_address , phone restaurant_phone",system_response
8802,WOZ20338.json,0,"thank you goodbye .",GOODBYE
8803,WOZ20338.json,1,"thank you .",system_response
8804,WOZ20339.json,0,"i am looking for an value_pricerange restaurant in the value_area part of town .",INFORM_TYPE-value_pricerange-value_area
8805,WOZ20339.json,1,"there are 5 value_pricerange restaurant -s in the value_area , what food type do you want ?",system_response
8806,WOZ20339.json,0,"i do not care .",INFORM_TYPE
8807,WOZ20339.json,1,"how about the restaurant_name at restaurant_address ?",system_response
8808,WOZ20339.json,0,"what is the phone number ?",ASK_INFO-phone
8809,WOZ20339.json,1,"their phone number is restaurant_phone .",system_response
8810,WOZ20340.json,0,"i am looking for a restaurant that serves value_food food and located in the value_area part of town .",INFORM_TYPE-value_food-value_area
8811,WOZ20340.json,1,"restaurant_name serves value_food food . it s an value_pricerange restaurant in the value_area part of town .",system_response
8812,WOZ20340.json,0,"what is the address , phone number , and postcode ?",ASK_INFO-address-phone-postcode
8813,WOZ20340.json,1,"restaurant_name is located at restaurant_address . its phone number is restaurant_phone and the postcode is restaurant_postcode . is there anything else i can help with ?",system_response
8814,WOZ20340.json,0,"nope , that s all i need , thank you very much !",GOODBYE
8815,WOZ20340.json,1,"you are welcome .",system_response
8816,WOZ20341.json,0,"i am looking for a restaurant that is in the value_area part of town and in the value_pricerange price range .",INFORM_TYPE-value_area-value_pricerange
8817,WOZ20341.json,1,"restaurant_name is located in the value_area part of town , is in the value_pricerange price range and serves value_food food .",system_response
8818,WOZ20341.json,0,"hmm . . are there any other options available for value_pricerange in the value_area side ?",ANYTHING_ELSE-value_pricerange-value_area
8819,WOZ20341.json,1,"yes , restaurant_name serves value_food food , is located in the value_area part of town and is in the value_pricerange price range . would you like their location ?",system_response
8820,WOZ20341.json,0,"phone number please",ASK_INFO-phone
8821,WOZ20341.json,1,"the phone number for restaurant_name is restaurant_phone . may i help you with anything else ?",system_response
8822,WOZ20341.json,0,"what is the postcode ?",ASK_INFO-postcode
8823,WOZ20341.json,1,"the postcode for restaurant_name is c . b . restaurant_name d . y",system_response
8824,WOZ20341.json,0,"thank you goodbye .",GOODBYE
8825,WOZ20341.json,1,"thank you for using our system . goodbye",system_response
8826,WOZ20342.json,0,"i want something in the value_area that serves value_food food .",INFORM_TYPE-value_area-value_food
8827,WOZ20342.json,1,"there is no value_food restaurant in the value_area . do you want to try something else ?",system_response
8828,WOZ20342.json,0,"yes . is there a value_food restaurant in the value_area part of town ?",INFORM_TYPE_CHANGE-value_food-value_area
8829,WOZ20342.json,1,"restaurant_name serves value_food food , and is located in the value_area part of town .",system_response
8830,WOZ20342.json,0,"what is their phone number ?",ASK_INFO-phone
8831,WOZ20342.json,1,"restaurant_name s phone number is restaurant_phone . is there anything else i can do for you ?",system_response
8832,WOZ20342.json,0,"that s all , thanks !",GOODBYE
8833,WOZ20342.json,1,"goodbye .",system_response
8834,WOZ20343.json,0,"i am looking for a restaurant serving value_food food .",INFORM_TYPE-value_food
8835,WOZ20343.json,1,"do you have a specific area in mind ?",system_response
8836,WOZ20343.json,0,"it does not matter .",INFORM_TYPE
8837,WOZ20343.json,1,"no restaurant -s serving value_food food have been found .",system_response
8838,WOZ20343.json,0,"can i have an value_food restaurant instead ?",INFORM_TYPE_CHANGE-value_food
8839,WOZ20343.json,1,"restaurant_name is in the value_area part of town and it is serving value_food food . is there anything else i can help you with ?",system_response
8840,WOZ20343.json,0,"i need the address and phone number .",ASK_INFO-address-phone
8841,WOZ20343.json,1,"the address of restaurant_name is restaurant_address and the phone number is restaurant_phone . may i help you with anything else ?",system_response
